00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
use	0	0.05	0	0.55	0	0	0	522.261	72	14.5418	0	0
GROBID	0	0.05	0	0.55	1	0	0	522.37	88.696	40.1564	0	0
(Lopez,	0	0.05	0	0.55	0	1	0	522.261	131.007	33.6218	0	0
2009)	0	0.05	0	0.55	0	0	0	522.261	166.898	25.4509	0	0
for	0	0.05	0	0.55	0	0	0	522.261	194.509	12.72	0	0
header	0	0.05	0	0.55	0	0	0	522.261	209.378	29.0728	0	0
extraction	0	0.05	0	0.55	0	0	0	522.261	240.611	43.4619	0	0
and	0	0.05	0	0.55	0	0	1	522.261	286.222	15.7527	0	0
analysis.	0	0.05	0	0.55	0	0	0	522.261	304.134	37.8764	0	0
A	0	0.05	0	0.55	1	0	0	522.261	345.196	7.87637	0	0
similar	0	0.05	0	0.55	0	0	0	522.261	355.222	30.3055	0	0
utility	0	0.05	0	0.55	0	0	0	522.261	387.687	26.0727	0	0
named	0	0.05	0	0.55	0	0	0	522.261	415.909	29.0837	0	0
SVMHeaderParse	0	0.05	0	0.55	1	0	0	522.37	447.151	78.3928	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
is	0	0.05	0	0.55	0	0	0	535.81	72	7.27637	0	0
deployed	0	0.05	0	0.55	0	0	0	535.81	82.0036	39.8837	0	0
by	0	0.05	0	0.55	0	0	0	535.81	124.615	10.9091	0	0
CiteSeer	0	0.05	0	0.55	1	0	0	535.635	138.25	43.7509	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
x7	0	0.05	0	0.4	0	0	0	533.269	182.307	9.25005	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
for	0	0.05	0	0.55	0	0	0	535.81	194.782	12.72	0	0
header	0	0.05	0	0.55	0	0	0	535.81	210.229	29.0728	0	0
extraction.	0	0.05	0	0.55	0	0	0	535.81	242.029	46.1891	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Through	0	0.05	0	0.55	1	0	0	549.359	82.909	37.5709	0	0
a	0	0.05	0	0.55	0	0	0	549.359	123.011	4.84364	0	0
comprehensive	0	0.05	0	0.55	0	0	0	549.359	130.385	65.6073	0	0
literature	0	0.05	0	0.55	0	0	0	549.359	198.524	39.3819	0	0
survey,	0	0.05	0	0.55	0	1	0	549.359	240.436	30.7746	0	0
we	0	0.05	0	0.55	0	0	0	549.359	273.775	12.72	0	0
ﬁnd	0	0.05	0	0.55	0	0	0	549.359	289.026	16.9746	0	0
comparatively	0	0.05	0	0.55	0	0	0	549.359	308.531	61.9746	0	0
less	0	0.05	0	0.55	0	0	0	549.359	373.037	16.3637	0	0
research	0	0.05	0	0.55	0	0	0	549.359	391.931	36.3382	0	0
in	0	0.05	0	0.55	0	0	0	549.359	430.8	8.48728	0	0
document	0	0.05	0	0.55	0	0	0	549.359	441.818	43.0255	0	0
structure	0	0.05	0	0.55	0	0	0	549.359	487.375	38.1709	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
analysis	0	0.05	0	0.55	0	0	0	562.908	72	35.1491	0	0
than	0	0.05	0	0.55	0	0	0	562.908	110.28	18.7855	0	0
metadata	0	0.05	0	0.55	0	0	0	562.908	132.186	39.3819	0	0
and	0	0.05	0	0.55	0	0	1	562.908	174.698	15.7527	0	0
bibliography	0	0.05	0	0.55	0	0	0	562.908	193.582	55.691	0	0
extraction	0	0.05	0	0.55	0	0	0	562.908	252.404	43.4619	0	0
from	0	0.05	0	0.55	0	0	0	562.908	298.997	21.2073	0	0
scientiﬁc	0	0.05	0	0.55	0	0	0	562.908	323.324	39.3928	0	0
documents.	0	0.05	0	0.55	0	0	0	562.908	365.848	49.9964	0	0
The	0	0.05	0	0.55	1	0	1	562.908	420.426	16.9637	0	0
main	0	0.05	0	0.55	0	0	0	562.908	440.52	21.8182	0	0
challenges	0	0.05	0	0.55	0	0	0	562.908	465.459	46.0473	0	0
lie	0	0.05	0	0.55	0	0	0	562.908	514.637	10.9091	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
in	0	0.05	0	0.55	0	0	0	576.458	72	8.48728	0	0
the	0	0.05	0	0.55	0	0	0	576.458	83.8036	13.3309	0	0
inherent	0	0.05	0	0.55	0	0	0	576.458	100.451	35.7491	0	0
errors	0	0.05	0	0.55	0	0	0	576.458	139.516	25.44	0	0
in	0	0.05	0	0.55	0	0	0	576.458	168.273	8.48728	0	0
OCR	0	0.05	0	0.55	1	0	0	576.458	180.076	22.4291	0	0
processing	0	0.05	0	0.55	0	0	0	576.458	205.822	46.6582	0	0
and	0	0.05	0	0.55	0	0	1	576.458	255.797	15.7527	0	0
diverse	0	0.05	0	0.55	0	0	0	576.458	274.866	31.0691	0	0
formatting	0	0.05	0	0.55	0	0	0	576.458	309.251	46.0582	0	0
styles	0	0.05	0	0.55	0	0	0	576.458	358.626	24.8509	0	0
adopted	0	0.05	0	0.55	0	0	0	576.458	386.793	34.5382	0	0
by	0	0.05	0	0.55	0	0	0	576.458	424.648	10.9091	0	0
different	0	0.05	0	0.55	0	0	0	576.458	438.873	37.2873	0	0
publishing	0	0.05	0	0.55	0	0	0	576.458	479.477	46.0691	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
venues.	0	0.06	0	0.55	0	0	0	590.007	72	32.8582	0	0
We	0	0.06	0	0.55	1	0	0	590.007	108.142	14.2691	0	0
believe	0	0.06	0	0.55	0	0	0	590.007	124.844	31.0691	0	0
that	0	0.06	0	0.55	0	0	0	590.007	158.346	16.3637	0	0
a	0	0.06	0	0.55	0	0	0	590.007	177.142	4.84364	0	0
key	0	0.06	0	0.55	0	0	0	590.007	184.418	15.48	0	0
strategy	0	0.06	0	0.55	0	0	0	590.007	202.331	34.3746	0	0
to	0	0.06	0	0.55	0	0	0	590.007	239.138	8.48728	0	0
tackle	0	0.06	0	0.55	0	0	0	590.007	250.058	26.0509	0	0
this	0	0.06	0	0.55	0	0	0	590.007	278.542	15.7636	0	0
problem	0	0.06	0	0.55	0	0	0	590.007	296.738	36.36	0	0
is	0	0.06	0	0.55	0	0	0	590.007	335.531	7.27637	0	0
to	0	0.06	0	0.55	0	0	0	590.007	345.24	8.48728	0	0
analyze	0	0.06	0	0.55	0	0	0	590.007	356.16	33.3164	0	0
research	0	0.06	0	0.55	0	0	0	590.007	391.909	36.3382	0	0
articles	0	0.06	0	0.55	0	0	0	590.007	430.68	31.5055	0	0
from	0	0.06	0	0.55	0	0	0	590.007	464.619	21.2073	0	0
different	0	0.06	0	0.55	0	0	0	590.007	488.259	37.2873	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
publishers	0	0.06	0	0.55	0	0	0	603.556	72	44.8473	0	0
to	0	0.06	0	0.55	0	0	0	603.556	120.644	8.48728	0	0
identify	0	0.06	0	0.55	0	0	0	603.556	132.938	33.9382	0	0
generic	0	0.06	0	0.55	0	0	0	603.556	170.673	32.1055	0	0
patterns	0	0.06	0	0.55	0	0	0	603.556	206.586	34.5382	0	0
and	0	0.06	0	0.55	0	0	1	603.556	244.92	15.7527	0	0
rules,	0	0.06	0	0.55	0	1	0	603.556	264.48	23.9346	0	0
speciﬁc	0	0.06	0	0.55	0	0	0	603.556	292.484	33.3273	0	0
to	0	0.06	0	0.55	0	0	0	603.556	329.607	8.48728	0	0
various	0	0.06	0	0.55	0	0	0	603.556	341.902	31.8437	0	0
information	0	0.06	0	0.55	0	0	0	603.556	377.542	51.5128	0	0
extraction	0	0.06	0	0.55	0	0	0	603.556	432.862	43.4619	0	0
tasks.	0	0.06	0	0.55	0	0	0	603.556	480.12	24.5455	0	0
We	0	0.06	0	0.55	1	0	0	603.556	511.277	14.2691	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
introduce	0	0.06	0	0.55	0	0	0	617.105	72	41.2037	0	0
OCR++,	0	0.06	0	0.55	1	1	0	617.214	115.967	39.2723	0	0
a	0	0.06	0	0.55	0	0	0	617.105	158.01	4.84364	0	0
hybrid	0	0.06	0	0.55	0	0	0	617.105	165.625	28.4291	0	0
framework	0	0.06	0	0.55	0	0	0	617.105	196.814	47.4764	0	0
to	0	0.06	0	0.55	0	0	0	617.105	247.05	8.48728	0	0
extract	0	0.06	0	0.55	0	0	0	617.105	258.308	29.52	0	0
textual	0	0.06	0	0.55	0	0	0	617.105	290.588	29.5309	0	0
information	0	0.06	0	0.55	0	0	0	617.105	322.879	51.5128	0	0
such	0	0.06	0	0.55	0	0	0	617.105	377.163	19.9964	0	0
as	0	0.06	0	0.55	0	0	0	617.105	399.919	9.08728	0	0
(i)	0	0.06	0	0.55	0	0	0	617.105	411.767	10.2982	0	0
metadata	0	0.06	0	0.55	0	0	0	617.105	424.836	39.3819	0	0
–	0	0.06	0	0.55	0	0	0	617.105	466.978	5.45455	0	0
title,	0	0.06	0	0.55	0	1	0	617.105	475.192	19.7018	0	0
author	0	0.06	0	0.55	0	0	0	617.105	497.676	27.8728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
names,	0	0.06	0	0.55	0	1	0	630.654	72	30.6	0	0
afﬁliation	0	0.06	0	0.55	0	0	0	630.654	105.84	42.1528	0	0
and	0	0.06	0	0.55	0	0	1	630.654	151.135	15.7527	0	0
e-mail,	0	0.06	0	0.55	0	1	0	630.654	170.018	30.6	0	0
(ii)	0	0.06	0	0.55	0	0	0	630.654	203.858	13.3309	0	0
structure	0	0.06	0	0.55	0	0	0	630.654	220.331	38.1709	0	0
–	0	0.06	0	0.55	0	0	0	630.654	261.644	5.45455	0	0
section	0	0.06	0	0.55	0	0	0	630.654	270.229	30.9055	0	0
headings	0	0.06	0	0.55	0	0	0	630.654	304.277	38.7819	0	0
and	0	0.06	0	0.55	0	0	1	630.654	346.2	15.7527	0	0
body	0	0.06	0	0.55	0	0	0	630.654	365.084	21.8182	0	0
text,	0	0.06	0	0.55	0	1	0	630.654	390.044	18.9273	0	0
table	0	0.06	0	0.55	0	0	0	630.654	412.211	21.2073	0	0
and	0	0.06	0	0.55	0	0	1	630.654	436.56	15.7527	0	0
ﬁgure	0	0.06	0	0.55	0	0	0	630.654	455.444	25.4509	0	0
headings,	0	0.06	0	0.55	0	1	0	630.654	484.037	41.5091	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
URLs	0	0.06	0	0.55	1	0	0	644.204	72	26.0618	0	0
and	0	0.06	0	0.55	0	0	1	644.204	101.836	15.7527	0	0
footnotes	0	0.06	0	0.55	0	0	0	644.204	121.375	40.6037	0	0
and	0	0.06	0	0.55	0	0	1	644.204	165.753	15.7527	0	0
(iii)	0	0.06	0	0.55	0	0	0	644.204	185.291	16.3636	0	0
bibliography	0	0.06	0	0.55	0	0	0	644.204	205.429	55.7019	0	0
–	0	0.06	0	0.55	0	0	0	644.204	264.917	5.45455	0	0
citation	0	0.06	0	0.55	0	0	0	644.204	274.146	32.7273	0	0
instances	0	0.06	0	0.55	0	0	0	644.204	310.658	39.9928	0	0
and	0	0.06	0	0.55	0	0	1	644.204	354.426	15.7527	0	0
references	0	0.06	0	0.55	0	0	0	644.204	373.964	44.8146	0	0
from	0	0.06	0	0.55	0	0	0	644.204	422.553	21.2073	0	0
scholarly	0	0.06	0	0.55	0	0	0	644.204	447.535	39.9928	0	0
articles.	0	0.06	0	0.55	0	0	0	644.204	491.313	34.2328	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
The	0	0.06	0	0.55	1	0	1	657.753	72	16.9637	0	0
framework	0	0.06	0	0.55	0	0	0	657.753	92.4437	47.4764	0	0
employs	0	0.06	0	0.55	0	0	0	657.753	143.4	36.8618	0	0
a	0	0.06	0	0.55	0	0	0	657.753	183.742	4.84364	0	0
variety	0	0.06	0	0.55	0	0	0	657.753	192.076	30.0218	0	0
of	0	0.06	0	0.55	0	0	1	657.753	225.578	9.08728	0	0
Conditional	0	0.06	0	0.55	1	0	0	657.753	238.146	51.5237	0	0
Random	0	0.06	0	0.55	1	0	0	657.753	293.149	36.9709	0	0
Field	0	0.06	0	0.55	1	0	0	657.753	333.6	22.4291	0	0
(CRF)	0	0.06	0	0.55	0	0	0	657.753	359.509	27.8837	0	0
models	0	0.06	0	0.55	0	0	0	657.753	390.873	31.5164	0	0
and	0	0.06	0	0.55	0	0	1	657.753	425.88	15.7527	0	0
hand-written	0	0.06	0	0.55	0	0	0	657.753	445.113	55.7455	0	0
rules	0	0.06	0	0.55	0	0	0	657.753	504.339	21.2073	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
specially	0	0.06	0	0.55	0	0	0	671.302	72	38.7819	0	0
crafted	0	0.06	0	0.55	0	0	0	671.302	114.535	30.2837	0	0
for	0	0.06	0	0.55	0	0	0	671.302	148.571	12.72	0	0
handling	0	0.06	0	0.55	0	0	0	671.302	165.055	38.1819	0	0
various	0	0.06	0	0.55	0	0	0	671.302	206.989	31.8437	0	0
tasks.	0	0.06	0	0.55	0	0	0	671.302	242.586	24.5455	0	0
Our	0	0.06	0	0.55	1	0	0	671.302	273.6	16.9637	0	0
framework	0	0.06	0	0.55	0	0	0	671.302	294.317	47.4764	0	0
produce	0	0.06	0	0.55	0	0	0	671.302	345.546	35.1382	0	0
comparative	0	0.06	0	0.55	0	0	0	671.302	384.437	53.4873	0	0
results	0	0.06	0	0.55	0	0	0	671.302	441.688	28.4728	0	0
in	0	0.06	0	0.55	0	0	0	671.302	473.924	8.48728	0	0
metadata	0	0.06	0	0.55	0	0	0	671.302	486.164	39.3819	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
1	0	0.07	0	0.3	0	0	0	689.941	84.653	2.9888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
http://scholar.google.com	0	0.07	0	0.45	0	0	0	691.724	88.139	91.1614	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
2	0	0.07	0	0.3	0	0	0	700.815	84.653	2.9888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
http://academic.research.microsoft.com	0	0.07	0	0.45	0	0	0	702.598	88.139	141.687	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
3	0	0.07	0	0.3	0	0	0	711.69	84.653	2.9888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
researchgate.net	0	0.07	0	0.45	0	0	0	713.473	88.139	57.9588	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
4	0	0.07	0	0.3	0	0	0	722.564	84.653	2.9888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
http://www.citeulike.org/	0	0.07	0	0.45	0	0	0	724.347	88.139	89.8254	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
5	0	0.07	0	0.3	0	0	0	733.439	84.653	2.9888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
https://data.epo.org/publication-server/?lg=en	0	0.07	0	0.45	0	0	0	735.222	88.139	163.646	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
6	0	0.07	0	0.3	0	0	0	744.313	84.653	2.9888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
https://www.mendeley.com/	0	0.07	0	0.45	0	0	0	746.096	88.139	100.316	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
7	0	0.08	0	0.3	0	0	0	755.104	84.653	2.9888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
http://citeseerx.ist.psu.edu/	0	0.08	0	0.45	0	0	0	756.887	88.139	96.3888	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
arXiv:1609.06423v2	0	0.08	0	1.0	0	0	0	443.79	18.34	18	0	1
[cs.DL]	0	0.08	0	1.0	0	0	0	372.15	18.34	18	0	1
22	0	0.08	0	1.0	0	0	0	342.15	18.34	18	0	1
Sep	0	0.08	0	1.0	1	0	0	307.15	18.34	18	0	1
2016	0	0.08	0	1.0	0	0	0	262.15	18.34	18	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
extraction	0	0.08	0	0.55	0	0	0	66.3706	72	43.4619	0	0
tasks.	0	0.08	0	0.55	0	0	0	66.3706	118.713	24.5455	0	0
However,	0	0.08	0	0.55	1	1	0	66.3706	148.2	41.5637	0	0
it	0	0.08	0	0.55	0	0	0	66.3706	193.146	6.06546	0	0
signiﬁcantly	0	0.08	0	0.55	0	0	0	66.3706	202.462	53.9346	0	0
outperform	0	0.08	0	0.55	0	0	0	66.3706	259.647	49.08	0	0
state-of-the-art	0	0.08	0	0.55	0	0	0	66.3706	311.978	64.8219	0	0
systems	0	0.08	0	0.55	0	0	0	66.3706	380.051	34.5491	0	0
in	0	0.08	0	0.55	0	0	0	66.3706	417.84	8.48728	0	0
structural	0	0.08	0	0.55	0	0	0	66.3706	429.578	41.2037	0	0
information	0	0.08	0	0.55	0	0	0	66.3706	474.033	51.5128	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
extraction	0	0.08	0	0.55	0	0	0	79.9206	72	43.4619	0	0
tasks.	0	0.08	0	0.55	0	0	0	79.9206	119.411	24.5455	0	0
On	0	0.08	0	0.55	1	0	0	79.9206	150.993	13.3309	0	0
an	0	0.08	0	0.55	0	0	0	79.9206	168.273	10.2982	0	0
average,	0	0.08	0	0.55	0	1	0	79.9206	182.509	36.2618	0	0
we	0	0.08	0	0.55	0	0	0	79.9206	223.026	12.72	0	0
record	0	0.08	0	0.55	0	0	0	79.9206	239.695	27.8618	0	0
an	0	0.08	0	0.55	0	0	0	79.9206	271.495	10.2982	0	0
accuracy	0	0.08	0	0.55	0	0	0	79.9206	285.742	38.5964	0	0
improvement	0	0.08	0	0.55	0	0	0	79.9206	328.287	57.851	0	0
of	0	0.08	0	0.55	0	0	1	79.9206	390.077	9.08728	0	0
50%	0	0.08	0	0.55	0	0	0	79.9206	403.113	19.9964	0	0
and	0	0.08	0	0.55	0	0	1	79.9206	427.058	15.7527	0	0
a	0	0.08	0	0.55	0	0	0	79.9206	446.76	4.84364	0	0
processing	0	0.08	0	0.55	0	0	0	79.9206	455.542	46.6582	0	0
time	0	0.08	0	0.55	0	0	0	79.9206	506.149	19.3964	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
improvement	0	0.08	0	0.55	0	0	0	93.4696	72	57.851	0	0
of	0	0.08	0	0.55	0	0	1	93.4696	132.404	9.08728	0	0
52%.	0	0.08	0	0.55	0	0	0	93.4696	144.033	22.7237	0	0
We	0	0.08	0	0.55	1	0	0	93.4696	170.084	14.2691	0	0
claim	0	0.08	0	0.55	0	0	0	93.4696	186.895	24.24	0	0
that	0	0.08	0	0.55	0	0	0	93.4696	213.687	16.3637	0	0
our	0	0.08	0	0.55	0	0	0	93.4696	232.604	14.5418	0	0
hybrid	0	0.08	0	0.55	0	0	0	93.4696	249.687	28.4291	0	0
approach	0	0.08	0	0.55	0	0	0	93.4696	280.669	39.9819	0	0
leads	0	0.08	0	0.55	0	0	0	93.4696	323.193	22.4182	0	0
to	0	0.08	0	0.55	0	0	0	93.4696	348.164	8.48728	0	0
higher	0	0.08	0	0.55	0	0	0	93.4696	359.204	27.8728	0	0
performance	0	0.08	0	0.55	0	0	0	93.4696	389.618	55.1237	0	0
than	0	0.08	0	0.55	0	0	0	93.4696	447.295	18.7855	0	0
complex	0	0.08	0	0.55	0	0	0	93.4696	468.622	37.4073	0	0
ma-	0	0.08	0	0.55	0	0	0	93.4696	508.582	16.9637	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
chine	0	0.08	0	0.55	0	0	0	107.019	72	23.6291	0	0
learning	0	0.08	0	0.55	0	0	0	107.019	98.1382	35.7491	0	0
models	0	0.08	0	0.55	0	0	0	107.019	136.396	31.5164	0	0
based	0	0.08	0	0.55	0	0	0	107.019	170.422	24.84	0	0
systems.	0	0.08	0	0.55	0	0	0	107.019	197.771	37.2764	0	0
We	0	0.08	0	0.55	1	0	0	107.019	238.353	14.2691	0	0
also	0	0.08	0	0.55	0	0	0	107.019	255.131	17.5746	0	0
present	0	0.08	0	0.55	0	0	0	107.019	275.215	31.5055	0	0
two	0	0.08	0	0.55	0	0	0	107.019	309.229	16.2546	0	0
novel	0	0.08	0	0.55	0	0	0	107.019	327.982	23.9127	0	0
use	0	0.08	0	0.55	0	0	0	107.019	354.404	14.5418	0	0
cases	0	0.08	0	0.55	0	0	0	107.019	371.455	23.0182	0	0
including	0	0.08	0	0.55	0	0	0	107.019	396.982	41.2146	0	0
extraction	0	0.08	0	0.55	0	0	0	107.019	440.706	43.4619	0	0
of	0	0.08	0	0.55	0	0	1	107.019	486.677	9.08728	0	0
public	0	0.08	0	0.55	0	0	0	107.019	498.273	27.2727	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
dataset	0	0.09	0	0.55	0	0	0	120.568	72	30.2946	0	0
links	0	0.09	0	0.55	0	0	0	120.568	105.022	21.2182	0	0
available	0	0.09	0	0.55	0	0	0	120.568	128.967	38.8909	0	0
in	0	0.09	0	0.55	0	0	0	120.568	170.586	8.48728	0	0
the	0	0.09	0	0.55	0	0	0	120.568	181.8	13.3309	0	0
proceedings	0	0.09	0	0.55	0	0	0	120.568	197.858	52.7128	0	0
of	0	0.09	0	0.55	0	0	1	120.568	253.298	9.08728	0	0
the	0	0.09	0	0.55	0	0	0	120.568	265.113	13.3309	0	0
NLP	0	0.09	0	0.55	1	0	0	120.568	281.171	20.6073	0	0
conferences	0	0.09	0	0.55	0	0	0	120.568	304.506	52.091	0	0
available	0	0.09	0	0.55	0	0	0	120.568	359.324	38.8909	0	0
from	0	0.09	0	0.55	0	0	0	120.568	400.942	21.2073	0	0
the	0	0.09	0	0.55	0	0	0	120.568	424.877	13.3309	0	0
ACL	0	0.09	0	0.55	1	0	0	120.568	440.935	21.3818	0	0
anthology.	0	0.09	0	0.55	0	0	0	120.568	465.044	45.6546	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
2	0	0.09	0	0.6	0	0	0	142.979	72	5.9776	0	0
Framework	0	0.09	0	0.6	1	0	0	142.979	89.9328	60.302	0	0
overview	0	0.09	0	0.6	0	0	0	142.979	153.224	45.4537	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
OCR++	0	0.09	0	0.55	1	0	0	164.352	72	36.5455	0	0
is	0	0.09	0	0.55	0	0	0	164.243	111.459	7.27637	0	0
an	0	0.09	0	0.55	0	0	0	164.243	121.648	10.2982	0	0
extraction	0	0.09	0	0.55	0	0	0	164.243	134.859	43.4619	0	0
framework	0	0.09	0	0.55	0	0	0	164.243	181.234	47.4764	0	0
for	0	0.09	0	0.55	0	0	0	164.243	231.623	12.72	0	0
scholarly	0	0.09	0	0.55	0	0	0	164.243	247.255	39.9928	0	0
articles,	0	0.09	0	0.55	0	1	0	164.243	290.161	34.2328	0	0
completely	0	0.09	0	0.55	0	0	0	164.243	327.35	48.48	0	0
written	0	0.09	0	0.55	0	0	0	164.243	378.743	30.9055	0	0
in	0	0.09	0	0.55	0	0	0	164.243	412.561	8.48728	0	0
Python	0	0.09	0	0.55	1	0	0	164.243	423.972	30.9164	0	0
(Figure	0	0.09	0	0.55	0	0	0	164.243	457.801	32.1164	0	0
2).	0	0.09	0	0.55	0	0	0	164.243	492.83	11.8146	0	0
The	0	0.09	0	0.55	1	0	1	164.243	508.583	16.9637	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
framework	0	0.09	0	0.55	0	0	0	177.792	72	47.4764	0	0
takes	0	0.09	0	0.55	0	0	0	177.792	123.098	22.3091	0	0
a	0	0.09	0	0.55	0	0	0	177.792	149.029	4.84364	0	0
PDF	0	0.09	0	0.55	1	0	0	177.792	157.495	20.0073	0	0
article	0	0.09	0	0.55	0	0	0	177.792	181.124	27.2509	0	0
as	0	0.09	0	0.55	0	0	0	177.792	211.996	9.08728	0	0
input,	0	0.09	0	0.55	0	1	0	177.792	224.706	25.1564	0	0
1)	0	0.09	0	0.55	0	0	0	177.792	253.713	9.08728	0	0
converts	0	0.09	0	0.55	0	0	0	177.792	266.422	36.36	0	0
the	0	0.09	0	0.55	0	0	0	177.792	306.393	13.3309	0	0
PDF	0	0.09	0	0.55	1	0	0	177.792	323.346	20.0073	0	0
ﬁle	0	0.09	0	0.55	0	0	0	177.792	346.975	13.9418	0	0
to	0	0.09	0	0.55	0	0	0	177.792	364.538	8.48728	0	0
an	0	0.09	0	0.55	0	0	0	177.792	376.648	10.2982	0	0
XML	0	0.09	0	0.55	1	0	0	177.792	390.568	24.24	0	0
format,	0	0.09	0	0.55	0	1	0	177.792	418.429	31.8109	0	0
2)	0	0.09	0	0.55	0	0	0	177.792	454.08	9.08728	0	0
processes	0	0.09	0	0.55	0	0	0	177.792	466.789	41.8037	0	0
the	0	0.09	0	0.55	0	0	0	177.792	512.215	13.3309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
XML	0	0.09	0	0.55	1	0	0	191.341	72	24.24	0	0
ﬁle	0	0.09	0	0.55	0	0	0	191.341	99.9273	13.9418	0	0
to	0	0.09	0	0.55	0	0	0	191.341	117.567	8.48728	0	0
